,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
BTC/USDT,"[[23093.09, 0.008906]]","[[23113.27, 0.009521]]",2022-08-02 22:01:57.970,1254632040,BTC,USDT,67.7,23093.09,0.008906,23113.27,0.009521
BUSD/USDT,"[[0.9996, 223030.38]]","[[0.9997, 174833.92]]",2022-08-02 22:01:58.032,3777706,BUSD,USDT,62.1,0.9996,223030.38,0.9997,174833.92
ETH/USDT,"[[1657.43, 0.09844]]","[[1658.77, 0.1819]]",2022-08-02 22:01:58.103,1174667152,ETH,USDT,71.4,1657.43,0.09844,1658.77,0.1819
MANA/USDT,"[[0.9716, 597.0]]","[[0.9741, 346.0]]",2022-08-02 22:01:58.171,51901905,MANA,USDT,68.0,0.9716,597.0,0.9741,346.0
MATIC/USDT,"[[0.887, 873.7]]","[[0.889, 779.2]]",2022-08-02 22:01:58.275,48484768,MATIC,USDT,103.6,0.887,873.7,0.889,779.2
POLY/USDT,"[[0.223, 1310.2]]","[[0.2242, 961.9]]",2022-08-02 22:01:58.344,4304756,POLY,USDT,69.7,0.223,1310.2,0.2242,961.9
SOL/USDT,"[[41.2548, 1.21]]","[[41.2898, 11.12]]",2022-08-02 22:01:58.410,552714391,SOL,USDT,66.0,41.2548,1.21,41.2898,11.12
TRX/USDT,"[[0.06862, 4368.2]]","[[0.06873, 13342.5]]",2022-08-02 22:01:58.472,16852530,TRX,USDT,61.9,0.06862,4368.2,0.06873,13342.5
USDC/USDT,"[[0.9997, 347365.0]]","[[0.9998, 187987.0]]",2022-08-02 22:01:58.532,1312153,USDC,USDT,59.9,0.9997,347365.0,0.9998,187987.0
UST/USDT,[],[],2022-08-02 22:01:58.604,1960270,UST,USDT,71.7,,,,
XRP/USDT,[],[],2022-08-02 22:01:58.670,100846158,XRP,USDT,66.0,,,,
ADA/BTC,"[[2.171e-05, 11338.0]]","[[2.175e-05, 447.0]]",2022-08-02 22:01:58.733,124221053,ADA,BTC,62.7,2.171e-05,11338.0,2.175e-05,447.0
BNB/BTC,"[[0.0123356, 6.01]]","[[0.0123508, 5.32]]",2022-08-02 22:01:58.795,247640421,BNB,BTC,62.5,0.0123356,6.01,0.0123508,5.32
ETH/BTC,"[[0.071703, 1.658]]","[[0.071735, 0.049]]",2022-08-02 22:01:58.863,401586596,ETH,BTC,67.6,0.071703,1.658,0.071735,0.049
MANA/BTC,"[[4.204e-05, 352.0]]","[[4.216e-05, 332.0]]",2022-08-02 22:01:58.928,14672053,MANA,BTC,65.1,4.204e-05,352.0,4.216e-05,332.0
MATIC/BTC,"[[3.839e-05, 936.2]]","[[3.847e-05, 281.6]]",2022-08-02 22:01:58.991,16632561,MATIC,BTC,63.2,3.839e-05,936.2,3.847e-05,281.6
POLY/BTC,"[[9.68e-06, 1113.0]]","[[9.71e-06, 1003.0]]",2022-08-02 22:01:59.052,2909588,POLY,BTC,60.9,9.68e-06,1113.0,9.71e-06,1003.0
SOL/BTC,"[[0.0017848, 24.24]]","[[0.0017872, 11.68]]",2022-08-02 22:01:59.117,57819760,SOL,BTC,65.1,0.0017848,24.24,0.0017872,11.68
TRX/BTC,"[[2.96e-06, 856141.0]]","[[2.99e-06, 91714.0]]",2022-08-02 22:01:59.181,1894887,TRX,BTC,64.2,2.96e-06,856141.0,2.99e-06,91714.0
XRP/BTC,[],[],2022-08-02 22:01:59.239,48000651,XRP,BTC,57.6,,,,
ADA/BUSD,"[[0.501, 4903.6]]","[[0.503, 13598.8]]",2022-08-02 22:01:59.306,9602654,ADA,BUSD,66.7,0.501,4903.6,0.503,13598.8
BNB/BUSD,"[[284.9508, 0.5]]","[[285.4781, 0.5]]",2022-08-02 22:01:59.365,213193982,BNB,BUSD,58.9,284.9508,0.5,285.4781,0.5
BTC/BUSD,"[[23095.79, 0.021641]]","[[23119.7, 0.116543]]",2022-08-02 22:01:59.425,576123646,BTC,BUSD,60.7,23095.79,0.021641,23119.7,0.116543
ETH/BUSD,"[[1656.56, 0.58674]]","[[1659.79, 0.05]]",2022-08-02 22:01:59.491,432406986,ETH,BUSD,66.1,1656.56,0.58674,1659.79,0.05
MANA/BUSD,"[[0.9715, 308.0]]","[[0.9743, 1286.0]]",2022-08-02 22:01:59.555,26926358,MANA,BUSD,63.4,0.9715,308.0,0.9743,1286.0
MATIC/BUSD,"[[0.88762, 580.5]]","[[0.88891, 281.5]]",2022-08-02 22:01:59.615,349378706,MATIC,BUSD,60.1,0.88762,580.5,0.88891,281.5
POLY/BUSD,"[[0.223, 910.7]]","[[0.2244, 2388.5]]",2022-08-02 22:01:59.674,4002000,POLY,BUSD,59.1,0.223,910.7,0.2244,2388.5
SOL/BUSD,"[[41.24, 7.59]]","[[41.35, 5.93]]",2022-08-02 22:01:59.735,41145567,SOL,BUSD,60.5,41.24,7.59,41.35,5.93
TRX/BUSD,"[[0.06862, 4368.2]]","[[0.06875, 15012.2]]",2022-08-02 22:01:59.799,11048243,TRX,BUSD,64.3,0.06862,4368.2,0.06875,15012.2
USDC/BUSD,"[[1.0, 305146.29]]","[[1.0001, 289328.69]]",2022-08-02 22:01:59.859,645669,USDC,BUSD,59.8,1.0,305146.29,1.0001,289328.69
XRP/BUSD,[],[],2022-08-02 22:01:59.919,28045681,XRP,BUSD,60.6,,,,
BTC/USDC,"[[23095.71, 0.757431]]","[[23117.32, 0.108176]]",2022-08-02 22:01:59.981,275615009,BTC,USDC,61.2,23095.71,0.757431,23117.32,0.108176
ETH/USDC,"[[1658.06, 4.5211]]","[[1659.65, 4.5214]]",2022-08-02 22:02:00.042,99435658,ETH,USDC,61.8,1658.06,4.5211,1659.65,4.5214
BTC/UST,[],[],2022-08-02 22:02:00.102,2296799,BTC,UST,59.5,,,,
