,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
BUSD/USDT,"[[1.001, 130886.98]]","[[1.0015, 261974.0]]",2022-07-05 15:51:05.197,3608541,BUSD,USDT,68.3,1.001,130886.98,1.0015,261974.0
ETH/USDT,"[[1091.96, 0.9]]","[[1092.67, 0.9]]",2022-07-05 15:51:05.267,1075571224,ETH,USDT,70.5,1091.96,0.9,1092.67,0.9
MANA/USDT,"[[0.8478, 281.0]]","[[0.8488, 35.0]]",2022-07-05 15:51:05.333,47055257,MANA,USDT,66.3,0.8478,281.0,0.8488,35.0
MATIC/USDT,"[[0.495, 2021.2]]","[[0.497, 6798.1]]",2022-07-05 15:51:05.401,41497607,MATIC,USDT,67.3,0.495,2021.2,0.497,6798.1
POLY/USDT,"[[0.1892, 1160.5]]","[[0.1903, 3197.4]]",2022-07-05 15:51:05.468,3643535,POLY,USDT,67.1,0.1892,1160.5,0.1903,3197.4
SOL/USDT,"[[33.7342, 12.0]]","[[33.7471, 0.82]]",2022-07-05 15:51:05.534,501585727,SOL,USDT,66.0,33.7342,12.0,33.7471,0.82
TRX/USDT,"[[0.06691, 7413.7]]","[[0.06707, 4484.6]]",2022-07-05 15:51:05.600,14724647,TRX,USDT,66.3,0.06691,7413.7,0.06707,4484.6
USDC/USDT,"[[1.001, 199962.0]]","[[1.0016, 376241.0]]",2022-07-05 15:51:05.666,1226141,USDC,USDT,66.1,1.001,199962.0,1.0016,376241.0
UST/USDT,[],[],2022-07-05 15:51:05.735,1960270,UST,USDT,68.2,,,,
XRP/USDT,[],[],2022-07-05 15:51:05.801,100846158,XRP,USDT,66.3,,,,
ADA/BTC,"[[2.302e-05, 1189.0]]","[[2.307e-05, 28984.0]]",2022-07-05 15:51:05.878,122121704,ADA,BTC,76.8,2.302e-05,1189.0,2.307e-05,28984.0
BNB/BTC,"[[0.0115178, 0.01]]","[[0.0115291, 0.08]]",2022-07-05 15:51:05.944,243625698,BNB,BTC,66.4,0.0115178,0.01,0.0115291,0.08
ETH/BTC,"[[0.056004, 0.32]]","[[0.056043, 1.3]]",2022-07-05 15:51:06.012,377775702,ETH,BTC,68.3,0.056004,0.32,0.056043,1.3
MANA/BTC,"[[4.351e-05, 284.0]]","[[4.358e-05, 264.0]]",2022-07-05 15:51:06.079,13382677,MANA,BTC,66.1,4.351e-05,284.0,4.358e-05,264.0
MATIC/BTC,"[[2.541e-05, 518.5]]","[[2.547e-05, 544.2]]",2022-07-05 15:51:06.150,13645733,MATIC,BTC,71.2,2.541e-05,518.5,2.547e-05,544.2
POLY/BTC,"[[9.68e-06, 1131.0]]","[[9.74e-06, 1063.0]]",2022-07-05 15:51:06.217,2420913,POLY,BTC,67.4,9.68e-06,1131.0,9.74e-06,1063.0
SOL/BTC,"[[0.0017291, 16.87]]","[[0.0017298, 0.18]]",2022-07-05 15:51:06.284,49648584,SOL,BTC,66.2,0.0017291,16.87,0.0017298,0.18
TRX/BTC,"[[3.43e-06, 4492.0]]","[[3.45e-06, 37979.0]]",2022-07-05 15:51:06.352,1580390,TRX,BTC,68.3,3.43e-06,4492.0,3.45e-06,37979.0
XRP/BTC,[],[],2022-07-05 15:51:06.420,48000651,XRP,BTC,68.3,,,,
ADA/BUSD,"[[0.448, 830.3]]","[[0.449, 21165.5]]",2022-07-05 15:51:06.487,8925782,ADA,BUSD,66.3,0.448,830.3,0.449,21165.5
BNB/BUSD,"[[224.0965, 6.08]]","[[224.5303, 57.65]]",2022-07-05 15:51:06.553,207242487,BNB,BUSD,66.0,224.0965,6.08,224.5303,57.65
BTC/BUSD,"[[19466.06, 0.002053]]","[[19480.1, 0.034]]",2022-07-05 15:51:06.623,526507958,BTC,BUSD,70.3,19466.06,0.002053,19480.1,0.034
ETH/BUSD,"[[1090.41, 0.42]]","[[1091.74, 0.42]]",2022-07-05 15:51:06.690,394978344,ETH,BUSD,66.6,1090.41,0.42,1091.74,0.42
MANA/BUSD,"[[0.8469, 200.0]]","[[0.8495, 1470.0]]",2022-07-05 15:51:06.756,24550875,MANA,BUSD,66.2,0.8469,200.0,0.8495,1470.0
MATIC/BUSD,"[[0.49493, 460.0]]","[[0.49593, 2000.0]]",2022-07-05 15:51:06.822,331867438,MATIC,BUSD,66.0,0.49493,460.0,0.49593,2000.0
POLY/BUSD,"[[0.1889, 1084.7]]","[[0.1901, 2666.5]]",2022-07-05 15:51:06.890,3423615,POLY,BUSD,68.2,0.1889,1084.7,0.1901,2666.5
SOL/BUSD,"[[33.65, 5.41]]","[[33.73, 36.37]]",2022-07-05 15:51:06.959,36830730,SOL,BUSD,68.5,33.65,5.41,33.73,36.37
TRX/BUSD,"[[0.06684, 8559.6]]","[[0.06695, 3215.5]]",2022-07-05 15:51:07.025,9530254,TRX,BUSD,66.3,0.06684,8559.6,0.06695,3215.5
USDC/BUSD,"[[0.9998, 61930.52]]","[[1.0, 178692.97]]",2022-07-05 15:51:07.091,637688,USDC,BUSD,66.5,0.9998,61930.52,1.0,178692.97
XRP/BUSD,[],[],2022-07-05 15:51:07.157,28045681,XRP,BUSD,65.3,,,,
BTC/USDC,"[[19467.14, 0.026]]","[[19492.44, 0.551054]]",2022-07-05 15:51:07.223,232644214,BTC,USDC,66.3,19467.14,0.026,19492.44,0.551054
ETH/USDC,"[[1090.39, 0.415]]","[[1091.74, 0.415]]",2022-07-05 15:51:07.290,68100025,ETH,USDC,66.7,1090.39,0.415,1091.74,0.415
BTC/UST,[],[],2022-07-05 15:51:07.355,2296799,BTC,UST,65.7,,,,
