,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
BTC/USDT,"[[23823.63, 0.115]]","[[23830.09, 0.115]]",2022-07-29 03:27:03.284,1246307559,BTC,USDT,69.4,23823.63,0.115,23830.09,0.115
BUSD/USDT,"[[0.9997, 293507.68]]","[[0.9998, 308178.25]]",2022-07-29 03:27:03.351,3751558,BUSD,USDT,67.3,0.9997,293507.68,0.9998,308178.25
ETH/USDT,"[[1718.49, 0.34454]]","[[1719.03, 0.9]]",2022-07-29 03:27:03.420,1166536323,ETH,USDT,69.2,1718.49,0.34454,1719.03,0.9
MANA/USDT,"[[1.0119, 514.0]]","[[1.0136, 20.0]]",2022-07-29 03:27:03.487,50971157,MANA,USDT,67.1,1.0119,514.0,1.0136,20.0
MATIC/USDT,"[[0.975, 5681.9]]","[[0.976, 2173.4]]",2022-07-29 03:27:03.558,47419806,MATIC,USDT,70.7,0.975,5681.9,0.976,2173.4
POLY/USDT,"[[0.2133, 1036.6]]","[[0.2145, 986.5]]",2022-07-29 03:27:03.624,4201268,POLY,USDT,66.4,0.2133,1036.6,0.2145,986.5
SOL/USDT,"[[43.0862, 12.5]]","[[43.0959, 12.5]]",2022-07-29 03:27:03.691,541612855,SOL,USDT,66.5,43.0862,12.5,43.0959,12.5
TRX/USDT,"[[0.06969, 3440.2]]","[[0.06978, 200397.4]]",2022-07-29 03:27:03.758,16608134,TRX,USDT,67.6,0.06969,3440.2,0.06978,200397.4
USDC/USDT,"[[0.9997, 326800.0]]","[[0.9998, 229208.0]]",2022-07-29 03:27:03.827,1299575,USDC,USDT,68.9,0.9997,326800.0,0.9998,229208.0
UST/USDT,[],[],2022-07-29 03:27:03.895,1960270,UST,USDT,67.9,,,,
XRP/USDT,[],[],2022-07-29 03:27:03.968,100846158,XRP,USDT,72.9,,,,
ADA/BTC,"[[2.178e-05, 5.0]]","[[2.18e-05, 5401.0]]",2022-07-29 03:27:04.036,123769061,ADA,BTC,68.2,2.178e-05,5.0,2.18e-05,5401.0
BNB/BTC,"[[0.0116031, 0.02]]","[[0.0116092, 0.01]]",2022-07-29 03:27:04.104,246950475,BNB,BTC,67.8,0.0116031,0.02,0.0116092,0.01
ETH/BTC,"[[0.072121, 0.25]]","[[0.072144, 0.25]]",2022-07-29 03:27:04.175,397001122,ETH,BTC,71.1,0.072121,0.25,0.072144,0.25
MANA/BTC,"[[4.247e-05, 343.0]]","[[4.255e-05, 5.0]]",2022-07-29 03:27:04.252,14406389,MANA,BTC,76.4,4.247e-05,343.0,4.255e-05,5.0
MATIC/BTC,"[[4.088e-05, 256.4]]","[[4.095e-05, 256.3]]",2022-07-29 03:27:04.318,16276762,MATIC,BTC,66.4,4.088e-05,256.4,4.095e-05,256.3
POLY/BTC,"[[8.96e-06, 1057.0]]","[[9e-06, 1283.0]]",2022-07-29 03:27:04.388,2819629,POLY,BTC,70.1,8.96e-06,1057.0,9e-06,1283.0
SOL/BTC,"[[0.0018074, 46.4]]","[[0.0018097, 11.59]]",2022-07-29 03:27:04.457,56045168,SOL,BTC,68.8,0.0018074,46.4,0.0018097,11.59
TRX/BTC,"[[2.92e-06, 3788.0]]","[[2.94e-06, 164308.0]]",2022-07-29 03:27:04.529,1854837,TRX,BTC,72.2,2.92e-06,3788.0,2.94e-06,164308.0
XRP/BTC,[],[],2022-07-29 03:27:04.595,48000651,XRP,BTC,66.3,,,,
ADA/BUSD,"[[0.518, 3136.1]]","[[0.52, 1183.2]]",2022-07-29 03:27:04.664,9477480,ADA,BUSD,69.1,0.518,3136.1,0.52,1183.2
BNB/BUSD,"[[276.3823, 1.8]]","[[276.7199, 1.62]]",2022-07-29 03:27:04.735,212205716,BNB,BUSD,70.1,276.3823,1.8,276.7199,1.62
BTC/BUSD,"[[23827.55, 0.042]]","[[23833.95, 0.028594]]",2022-07-29 03:27:04.803,572368319,BTC,BUSD,68.1,23827.55,0.042,23833.95,0.028594
ETH/BUSD,"[[1718.74, 0.28]]","[[1719.23, 0.28]]",2022-07-29 03:27:04.871,427274097,ETH,BUSD,68.5,1718.74,0.28,1719.23,0.28
MANA/BUSD,"[[1.0147, 227.0]]","[[1.0165, 342.0]]",2022-07-29 03:27:04.955,26497387,MANA,BUSD,83.3,1.0147,227.0,1.0165,342.0
MATIC/BUSD,"[[0.97525, 256.3]]","[[0.97584, 256.3]]",2022-07-29 03:27:05.021,346586621,MATIC,BUSD,66.1,0.97525,256.3,0.97584,256.3
POLY/BUSD,"[[0.2133, 889.6]]","[[0.2145, 1234.8]]",2022-07-29 03:27:05.093,3905860,POLY,BUSD,72.8,0.2133,889.6,0.2145,1234.8
SOL/BUSD,"[[43.06, 7.84]]","[[43.16, 8.77]]",2022-07-29 03:27:05.164,40469048,SOL,BUSD,71.0,43.06,7.84,43.16,8.77
TRX/BUSD,"[[0.06968, 4300.7]]","[[0.06981, 4300.3]]",2022-07-29 03:27:05.235,10794735,TRX,BUSD,70.7,0.06968,4300.7,0.06981,4300.3
USDC/BUSD,"[[0.9999, 339973.88]]","[[1.0001, 315062.6]]",2022-07-29 03:27:05.303,644583,USDC,BUSD,67.8,0.9999,339973.88,1.0001,315062.6
XRP/BUSD,[],[],2022-07-29 03:27:05.374,28045681,XRP,BUSD,70.7,,,,
BTC/USDC,"[[23828.47, 0.05]]","[[23834.06, 0.05]]",2022-07-29 03:27:05.444,269008761,BTC,USDC,69.9,23828.47,0.05,23834.06,0.05
ETH/USDC,"[[1718.68, 0.275]]","[[1719.24, 0.275]]",2022-07-29 03:27:05.512,94738771,ETH,USDC,68.3,1718.68,0.275,1719.24,0.275
BTC/UST,[],[],2022-07-29 03:27:05.582,2296799,BTC,UST,70.1,,,,
