,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
SOL/USDT,"[[33.6589, 12.0]]","[[33.6803, 0.77]]",2022-07-05 15:45:20.951,501579855,SOL,USDT,71.7,33.6589,12.0,33.6803,0.77
TRX/USDT,"[[0.06686, 4488.4]]","[[0.06697, 4488.4]]",2022-07-05 15:45:21.040,14724355,TRX,USDT,89.2,0.06686,4488.4,0.06697,4488.4
USDC/USDT,"[[1.001, 199962.0]]","[[1.0016, 376241.0]]",2022-07-05 15:45:21.109,1226141,USDC,USDT,68.4,1.001,199962.0,1.0016,376241.0
UST/USDT,[],[],2022-07-05 15:45:21.176,1960270,UST,USDT,66.7,,,,
XRP/USDT,[],[],2022-07-05 15:45:21.242,100846158,XRP,USDT,66.4,,,,
ADA/BTC,"[[2.3e-05, 853.0]]","[[2.305e-05, 28812.0]]",2022-07-05 15:45:21.308,122121581,ADA,BTC,66.0,2.3e-05,853.0,2.305e-05,28812.0
BNB/BTC,"[[0.0115179, 0.04]]","[[0.0115258, 0.05]]",2022-07-05 15:45:21.374,243625326,BNB,BTC,66.1,0.0115179,0.04,0.0115258,0.05
ETH/BTC,"[[0.05589, 1.32]]","[[0.055915, 0.32]]",2022-07-05 15:45:21.441,377770378,ETH,BTC,66.6,0.05589,1.32,0.055915,0.32
MANA/BTC,"[[4.347e-05, 315.0]]","[[4.355e-05, 330.0]]",2022-07-05 15:45:21.509,13382527,MANA,BTC,67.9,4.347e-05,315.0,4.355e-05,330.0
MATIC/BTC,"[[2.545e-05, 544.5]]","[[2.55e-05, 1505.1]]",2022-07-05 15:45:21.573,13645342,MATIC,BTC,63.9,2.545e-05,544.5,2.55e-05,1505.1
POLY/BTC,"[[9.69e-06, 962.0]]","[[9.74e-06, 1355.0]]",2022-07-05 15:45:21.637,2420861,POLY,BTC,64.3,9.69e-06,962.0,9.74e-06,1355.0
SOL/BTC,"[[0.0017262, 6.87]]","[[0.0017289, 16.92]]",2022-07-05 15:45:21.703,49646892,SOL,BTC,66.0,0.0017262,6.87,0.0017289,16.92
TRX/BTC,"[[3.43e-06, 4413.0]]","[[3.44e-06, 5651.0]]",2022-07-05 15:45:21.769,1580307,TRX,BTC,66.0,3.43e-06,4413.0,3.44e-06,5651.0
XRP/BTC,[],[],2022-07-05 15:45:21.838,48000651,XRP,BTC,68.6,,,,
ADA/BUSD,"[[0.447, 6785.3]]","[[0.449, 36717.3]]",2022-07-05 15:45:21.904,8925748,ADA,BUSD,66.0,0.447,6785.3,0.449,36717.3
BNB/BUSD,"[[224.0966, 0.18]]","[[224.3132, 29.82]]",2022-07-05 15:45:21.971,207241802,BNB,BUSD,66.8,224.0966,0.18,224.3132,29.82
BTC/BUSD,"[[19460.87, 0.136745]]","[[19470.54, 0.034]]",2022-07-05 15:45:22.036,526498231,BTC,BUSD,65.6,19460.87,0.136745,19470.54,0.034
ETH/BUSD,"[[1087.99, 0.42]]","[[1088.59, 0.45949]]",2022-07-05 15:45:22.103,394970721,ETH,BUSD,66.5,1087.99,0.42,1088.59,0.45949
MANA/BUSD,"[[0.8461, 298.0]]","[[0.8483, 622.0]]",2022-07-05 15:45:22.169,24550504,MANA,BUSD,66.5,0.8461,298.0,0.8483,622.0
MATIC/BUSD,"[[0.49555, 3343.5]]","[[0.49625, 605.0]]",2022-07-05 15:45:22.237,331865306,MATIC,BUSD,67.4,0.49555,3343.5,0.49625,605.0
POLY/BUSD,"[[0.1884, 1138.2]]","[[0.1896, 244.0]]",2022-07-05 15:45:22.306,3423512,POLY,BUSD,68.9,0.1884,1138.2,0.1896,244.0
SOL/BUSD,"[[33.56, 37.25]]","[[33.64, 1.79]]",2022-07-05 15:45:22.372,36830150,SOL,BUSD,65.8,33.56,37.25,33.64,1.79
TRX/BUSD,"[[0.06677, 11292.8]]","[[0.06687, 12010.4]]",2022-07-05 15:45:22.438,9530028,TRX,BUSD,66.0,0.06677,11292.8,0.06687,12010.4
USDC/BUSD,"[[0.9998, 61930.52]]","[[1.0, 178692.97]]",2022-07-05 15:45:22.504,637688,USDC,BUSD,66.3,0.9998,61930.52,1.0,178692.97
XRP/BUSD,[],[],2022-07-05 15:45:22.570,28045681,XRP,BUSD,66.4,,,,
BTC/USDC,"[[19474.1, 0.035]]","[[19492.44, 0.231054]]",2022-07-05 15:45:22.637,232636196,BTC,USDC,66.3,19474.1,0.035,19492.44,0.231054
ETH/USDC,"[[1088.06, 0.415]]","[[1089.66, 0.3037]]",2022-07-05 15:45:22.705,68094759,ETH,USDC,67.8,1088.06,0.415,1089.66,0.3037
BTC/UST,[],[],2022-07-05 15:45:22.774,2296799,BTC,UST,68.9,,,,
