,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
LPT/USD,"[[10.81, 23.92]]","[[10.85, 68.67]]",2022-08-03 00:40:01.287,17124948,LPT,USD,74.3,10.81,23.92,10.85,68.67
LRC/USD,"[[0.3948, 558.0]]","[[0.3955, 1424.0]]",2022-08-03 00:40:01.359,91626164,LRC,USD,71.6,0.3948,558.0,0.3955,1424.0
LTC/USD,"[[57.19, 4.0]]","[[57.23, 3.67983]]",2022-08-03 00:40:01.446,697649104,LTC,USD,87.0,57.19,4.0,57.23,3.67983
MANA/USD,"[[0.9429, 250.0]]","[[0.9437, 250.0]]",2022-08-03 00:40:01.517,741512726,MANA,USD,71.9,0.9429,250.0,0.9437,250.0
MATIC/USD,"[[0.8673, 1393.4]]","[[0.8675, 117.7]]",2022-08-03 00:40:01.594,1112744161,MATIC,USD,76.8,0.8673,1393.4,0.8675,117.7
NEAR/USD,"[[4.256, 173.0]]","[[4.263, 243.4]]",2022-08-03 00:40:01.778,158833745,NEAR,USD,183.6,4.256,173.0,4.263,243.4
OMG/USD,"[[2.1045, 37.0]]","[[2.1091, 142.38]]",2022-08-03 00:40:01.853,496213227,OMG,USD,74.6,2.1045,37.0,2.1091,142.38
ONE/USD,"[[0.0215, 858185.1]]","[[0.0216, 1783803.2]]",2022-08-03 00:40:01.939,303704728,ONE,USD,86.0,0.0215,858185.1,0.0216,1783803.2
POLY/USD,"[[0.2192, 1318.1]]","[[0.2204, 1411.3]]",2022-08-03 00:40:02.009,6425515,POLY,USD,70.1,0.2192,1318.1,0.2204,1411.3
SOL/USD,"[[38.2682, 1.76]]","[[38.2916, 7.66]]",2022-08-03 00:40:02.084,1316154850,SOL,USD,74.9,38.2682,1.76,38.2916,7.66
TRX/USD,"[[0.0678, 121337.3]]","[[0.0679, 17303.7]]",2022-08-03 00:40:02.156,9418105,TRX,USD,72.9,0.0678,121337.3,0.0679,17303.7
UNI/USD,"[[8.1398, 2.9]]","[[8.1506, 106.53]]",2022-08-03 00:40:02.228,452337067,UNI,USD,72.0,8.1398,2.9,8.1506,106.53
USDC/USD,"[[1.0, 232366.75]]","[[1.0001, 247142.15]]",2022-08-03 00:40:02.302,23323483,USDC,USD,73.8,1.0,232366.75,1.0001,247142.15
USDT/USD,"[[1.0002, 413460.81]]","[[1.0003, 291139.37]]",2022-08-03 00:40:02.375,67605463,USDT,USD,72.2,1.0002,413460.81,1.0003,291139.37
UST/USD,[],[],2022-08-03 00:40:02.454,3225972,UST,USD,79.2,,,,
VET/USD,"[[0.0274, 5184412.0]]","[[0.0275, 186230.0]]",2022-08-03 00:40:02.539,370219435,VET,USD,85.4,0.0274,5184412.0,0.0275,186230.0
XRP/USD,[],[],2022-08-03 00:40:02.611,119696569,XRP,USD,72.1,,,,
XTZ/USD,"[[1.6905, 140.0]]","[[1.6922, 140.0]]",2022-08-03 00:40:02.693,447833117,XTZ,USD,82.0,1.6905,140.0,1.6922,140.0
ADA/USDT,"[[0.4914, 490.0]]","[[0.49189, 490.0]]",2022-08-03 00:40:02.770,637754731,ADA,USDT,76.8,0.4914,490.0,0.49189,490.0
ALGO/USDT,"[[0.3208, 426.0]]","[[0.3213, 62.0]]",2022-08-03 00:40:02.840,56816598,ALGO,USDT,70.3,0.3208,426.0,0.3213,62.0
ATOM/USDT,"[[9.728, 24.0]]","[[9.742, 50.172]]",2022-08-03 00:40:02.911,329134842,ATOM,USDT,70.3,9.728,24.0,9.742,50.172
AVAX/USDT,"[[22.5, 21.71]]","[[22.52, 13.12]]",2022-08-03 00:40:02.981,175828222,AVAX,USDT,70.0,22.5,21.71,22.52,13.12
BCH/USDT,"[[131.11, 0.43585]]","[[131.51, 0.54038]]",2022-08-03 00:40:03.054,356777071,BCH,USDT,73.4,131.11,0.43585,131.51,0.54038
BNB/USDT,"[[280.558, 0.9]]","[[280.8985, 0.9]]",2022-08-03 00:40:03.140,787139223,BNB,USDT,86.0,280.558,0.9,280.8985,0.9
BTC/USDT,"[[22849.68, 0.105]]","[[22855.1, 0.006357]]",2022-08-03 00:40:03.214,1254816612,BTC,USDT,73.6,22849.68,0.105,22855.1,0.006357
BUSD/USDT,"[[0.9996, 110644.78]]","[[0.9997, 67905.83]]",2022-08-03 00:40:03.300,3778827,BUSD,USDT,86.0,0.9996,110644.78,0.9997,67905.83
DOT/USDT,"[[7.82, 31.92]]","[[7.84, 641.69]]",2022-08-03 00:40:03.374,54349167,DOT,USDT,73.7,7.82,31.92,7.84,641.69
EOS/USDT,"[[1.161, 661.3]]","[[1.166, 257.6]]",2022-08-03 00:40:03.452,17983663,EOS,USDT,78.4,1.161,661.3,1.166,257.6
ETH/USDT,"[[1609.55, 1.55241]]","[[1610.67, 0.9]]",2022-08-03 00:40:03.527,1174856800,ETH,USDT,75.3,1609.55,1.55241,1610.67,0.9
LINK/USDT,"[[7.11, 887.01]]","[[7.13, 249.37]]",2022-08-03 00:40:03.600,26437097,LINK,USDT,72.8,7.11,887.01,7.13,249.37
LPT/USDT,"[[10.81, 31.25]]","[[10.85, 56.0]]",2022-08-03 00:40:03.678,11339601,LPT,USDT,77.7,10.81,31.25,10.85,56.0
LRC/USDT,"[[0.3949, 170.0]]","[[0.3957, 553.0]]",2022-08-03 00:40:03.755,66860241,LRC,USDT,76.9,0.3949,170.0,0.3957,553.0
LTC/USDT,"[[57.16, 1.23966]]","[[57.27, 2.50147]]",2022-08-03 00:40:03.825,446590492,LTC,USDT,69.9,57.16,1.23966,57.27,2.50147
MANA/USDT,"[[0.9421, 318.0]]","[[0.9441, 318.0]]",2022-08-03 00:40:03.902,51919661,MANA,USDT,77.3,0.9421,318.0,0.9441,318.0
MATIC/USDT,"[[0.867, 400.0]]","[[0.868, 783.6]]",2022-08-03 00:40:03.982,48512660,MATIC,USDT,79.8,0.867,400.0,0.868,783.6
NEAR/USDT,"[[4.254, 767.0]]","[[4.261, 103.2]]",2022-08-03 00:40:04.070,62484982,NEAR,USDT,87.9,4.254,767.0,4.261,103.2
OMG/USDT,"[[2.103, 384.0]]","[[2.11, 274.3]]",2022-08-03 00:40:04.140,15308787,OMG,USDT,70.3,2.103,384.0,2.11,274.3
ONE/USDT,"[[0.02153, 19623.8]]","[[0.02154, 21500.0]]",2022-08-03 00:40:04.219,299121320,ONE,USDT,79.4,0.02153,19623.8,0.02154,21500.0
POLY/USDT,"[[0.2189, 1781.7]]","[[0.2203, 897.2]]",2022-08-03 00:40:04.290,4306391,POLY,USDT,70.8,0.2189,1781.7,0.2203,897.2
SOL/USDT,"[[38.2516, 11.5]]","[[38.2647, 0.17]]",2022-08-03 00:40:04.362,553002183,SOL,USDT,71.7,38.2516,11.5,38.2647,0.17
TRX/USDT,"[[0.0677, 4425.1]]","[[0.06784, 4425.3]]",2022-08-03 00:40:04.437,16858847,TRX,USDT,75.0,0.0677,4425.1,0.06784,4425.3
UNI/USDT,"[[8.1359, 1.21]]","[[8.1469, 61.43]]",2022-08-03 00:40:04.509,216169495,UNI,USDT,72.4,8.1359,1.21,8.1469,61.43
USDC/USDT,"[[0.9997, 347943.0]]","[[0.9998, 185096.0]]",2022-08-03 00:40:04.582,1312266,USDC,USDT,72.8,0.9997,347943.0,0.9998,185096.0
UST/USDT,[],[],2022-08-03 00:40:04.655,1960270,UST,USDT,72.3,,,,
VET/USDT,"[[0.027356, 18500.0]]","[[0.027399, 8659.0]]",2022-08-03 00:40:04.725,622272024,VET,USDT,70.2,0.027356,18500.0,0.027399,8659.0
XRP/USDT,[],[],2022-08-03 00:40:04.800,100846158,XRP,USDT,74.9,,,,
ADA/BTC,"[[2.152e-05, 325.0]]","[[2.153e-05, 1881.0]]",2022-08-03 00:40:04.873,124227921,ADA,BTC,72.6,2.152e-05,325.0,2.153e-05,1881.0
ATOM/BTC,"[[0.0004255, 156.1]]","[[0.0004264, 77.01]]",2022-08-03 00:40:04.941,21673866,ATOM,BTC,68.5,0.0004255,156.1,0.0004264,77.01
AVAX/BTC,"[[0.000985, 2.0]]","[[0.0009857, 11.1]]",2022-08-03 00:40:05.012,24708557,AVAX,BTC,70.5,0.000985,2.0,0.0009857,11.1
BCH/BTC,"[[0.00575, 0.018]]","[[0.005754, 1.743]]",2022-08-03 00:40:05.084,172849179,BCH,BTC,72.6,0.00575,0.018,0.005754,1.743
BNB/BTC,"[[0.0122919, 0.01]]","[[0.012292, 3.34]]",2022-08-03 00:40:05.153,247652359,BNB,BTC,68.5,0.0122919,0.01,0.012292,3.34
DOT/BTC,"[[0.0003421, 77.33]]","[[0.0003427, 106.41]]",2022-08-03 00:40:05.223,22614938,DOT,BTC,70.1,0.0003421,77.33,0.0003427,106.41
ETH/BTC,"[[0.070428, 0.255]]","[[0.070461, 0.255]]",2022-08-03 00:40:05.291,401681388,ETH,BTC,68.2,0.070428,0.255,0.070461,0.255
LINK/BTC,"[[0.00031122, 33.0]]","[[0.00031183, 33.0]]",2022-08-03 00:40:05.360,161558570,LINK,BTC,69.0,0.00031122,33.0,0.00031183,33.0
LRC/BTC,"[[1.729e-05, 2314.0]]","[[1.732e-05, 414.0]]",2022-08-03 00:40:05.430,11537106,LRC,BTC,70.2,1.729e-05,2314.0,1.732e-05,414.0
LTC/BTC,"[[0.002502, 0.5]]","[[0.002505, 9.32]]",2022-08-03 00:40:05.505,145209326,LTC,BTC,74.5,0.002502,0.5,0.002505,9.32
MANA/BTC,"[[4.124e-05, 636.0]]","[[4.132e-05, 590.0]]",2022-08-03 00:40:05.575,14677033,MANA,BTC,70.2,4.124e-05,636.0,4.132e-05,590.0
MATIC/BTC,"[[3.794e-05, 13.2]]","[[3.8e-05, 717.7]]",2022-08-03 00:40:05.646,16639545,MATIC,BTC,70.5,3.794e-05,13.2,3.8e-05,717.7
POLY/BTC,"[[9.58e-06, 1233.0]]","[[9.63e-06, 900.0]]",2022-08-03 00:40:05.717,2910887,POLY,BTC,71.6,9.58e-06,1233.0,9.63e-06,900.0
SOL/BTC,"[[0.0016732, 0.91]]","[[0.001676, 13.07]]",2022-08-03 00:40:05.787,57857105,SOL,BTC,69.8,0.0016732,0.91,0.001676,13.07
TRX/BTC,"[[2.96e-06, 5226.0]]","[[2.98e-06, 204645.0]]",2022-08-03 00:40:05.865,1895432,TRX,BTC,78.2,2.96e-06,5226.0,2.98e-06,204645.0
UNI/BTC,"[[0.00035595, 1.0]]","[[0.00035635, 74.0]]",2022-08-03 00:40:05.941,126056506,UNI,BTC,75.7,0.00035595,1.0,0.00035635,74.0
VET/BTC,"[[1.19e-06, 50444.0]]","[[1.2e-06, 3652.0]]",2022-08-03 00:40:06.020,55011695,VET,BTC,78.7,1.19e-06,50444.0,1.2e-06,3652.0
XRP/BTC,[],[],2022-08-03 00:40:06.090,48000651,XRP,BTC,70.6,,,,
XTZ/BTC,"[[7.41e-05, 63.53]]","[[7.42e-05, 359.35]]",2022-08-03 00:40:06.160,78479972,XTZ,BTC,70.2,7.41e-05,63.53,7.42e-05,359.35
ADA/BUSD,"[[0.491, 15271.2]]","[[0.492, 920.3]]",2022-08-03 00:40:06.230,9605459,ADA,BUSD,69.3,0.491,15271.2,0.492,920.3
ALGO/BUSD,"[[0.3208, 311.42]]","[[0.3213, 62.3]]",2022-08-03 00:40:06.304,180526045,ALGO,BUSD,74.2,0.3208,311.42,0.3213,62.3
BNB/BUSD,"[[280.5621, 3.0]]","[[281.0245, 0.5]]",2022-08-03 00:40:06.375,213218686,BNB,BUSD,71.1,280.5621,3.0,281.0245,0.5
BTC/BUSD,"[[22849.37, 0.0405]]","[[22859.83, 0.0405]]",2022-08-03 00:40:06.446,576187112,BTC,BUSD,71.4,22849.37,0.0405,22859.83,0.0405
EOS/BUSD,"[[1.1626, 430.68]]","[[1.1658, 257.62]]",2022-08-03 00:40:06.520,119668834,EOS,BUSD,73.4,1.1626,430.68,1.1658,257.62
ETH/BUSD,"[[1609.74, 0.32]]","[[1610.54, 0.32]]",2022-08-03 00:40:06.589,432502083,ETH,BUSD,69.5,1609.74,0.32,1610.54,0.32
LPT/BUSD,"[[10.81, 45.83]]","[[10.85, 41.82]]",2022-08-03 00:40:06.658,10970241,LPT,BUSD,68.4,10.81,45.83,10.85,41.82
MANA/BUSD,"[[0.9423, 318.0]]","[[0.9444, 510.0]]",2022-08-03 00:40:06.724,26937304,MANA,BUSD,66.1,0.9423,318.0,0.9444,510.0
MATIC/BUSD,"[[0.86724, 23.0]]","[[0.86784, 288.1]]",2022-08-03 00:40:06.795,349417714,MATIC,BUSD,71.1,0.86724,23.0,0.86784,288.1
NEAR/BUSD,"[[4.25, 55.2]]","[[4.26, 70.4]]",2022-08-03 00:40:06.868,39889812,NEAR,BUSD,72.4,4.25,55.2,4.26,70.4
OMG/BUSD,"[[2.1041, 142.4]]","[[2.1092, 142.39]]",2022-08-03 00:40:06.938,172103139,OMG,BUSD,70.0,2.1041,142.4,2.1092,142.39
ONE/BUSD,"[[0.021493, 13941.0]]","[[0.021553, 13932.0]]",2022-08-03 00:40:07.009,81951264,ONE,BUSD,71.0,0.021493,13941.0,0.021553,13932.0
POLY/BUSD,"[[0.2189, 1978.2]]","[[0.2204, 1338.3]]",2022-08-03 00:40:07.077,4003582,POLY,BUSD,68.2,0.2189,1978.2,0.2204,1338.3
SOL/BUSD,"[[38.25, 0.75]]","[[38.37, 6.09]]",2022-08-03 00:40:07.147,41164318,SOL,BUSD,69.9,38.25,0.75,38.37,6.09
TRX/BUSD,"[[0.06772, 4425.1]]","[[0.06784, 4425.5]]",2022-08-03 00:40:07.224,11054463,TRX,BUSD,77.5,0.06772,4425.1,0.06784,4425.5
USDC/BUSD,"[[1.0, 305146.29]]","[[1.0001, 289328.69]]",2022-08-03 00:40:07.298,645717,USDC,BUSD,74.0,1.0,305146.29,1.0001,289328.69
XRP/BUSD,[],[],2022-08-03 00:40:07.370,28045681,XRP,BUSD,71.2,,,,
XTZ/BUSD,"[[1.6879, 62.89]]","[[1.6965, 181.42]]",2022-08-03 00:40:07.438,126790059,XTZ,BUSD,68.5,1.6879,62.89,1.6965,181.42
BTC/USDC,"[[22853.38, 0.055]]","[[22858.91, 0.055]]",2022-08-03 00:40:07.512,275784099,BTC,USDC,73.6,22853.38,0.055,22858.91,0.055
ETH/USDC,"[[1609.66, 4.9622]]","[[1611.69, 8.0648]]",2022-08-03 00:40:07.589,99515466,ETH,USDC,77.2,1609.66,4.9622,1611.69,8.0648
BTC/UST,[],[],2022-08-03 00:40:07.667,2296799,BTC,UST,77.6,,,,
