,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
ETH/USDT,"[[1716.6, 0.5]]","[[1717.63, 7.816]]",2022-08-06 22:02:31.104,1181335968,ETH,USDT,70.0,1716.6,0.5,1717.63,7.816
MANA/USDT,"[[1.0636, 619.0]]","[[1.0661, 292.0]]",2022-08-06 22:02:31.177,52454857,MANA,USDT,72.7,1.0636,619.0,1.0661,292.0
MATIC/USDT,"[[0.92, 2252.1]]","[[0.922, 5596.4]]",2022-08-06 22:02:31.249,49134915,MATIC,USDT,72.0,0.92,2252.1,0.922,5596.4
POLY/USDT,"[[0.2301, 1312.2]]","[[0.2319, 699.7]]",2022-08-06 22:02:31.322,4360953,POLY,USDT,73.8,0.2301,1312.2,0.2319,699.7
SOL/USDT,"[[40.6948, 12.28]]","[[40.7154, 8.56]]",2022-08-06 22:02:31.407,560824160,SOL,USDT,84.8,40.6948,12.28,40.7154,8.56
TRX/USDT,"[[0.06977, 572511.2]]","[[0.0699, 4291.4]]",2022-08-06 22:02:31.482,17035743,TRX,USDT,74.5,0.06977,572511.2,0.0699,4291.4
USDC/USDT,"[[0.9999, 234914.0]]","[[1.0, 345569.0]]",2022-08-06 22:02:31.552,1321294,USDC,USDT,70.7,0.9999,234914.0,1.0,345569.0
UST/USDT,[],[],2022-08-06 22:02:31.625,1960270,UST,USDT,73.0,,,,
XRP/USDT,[],[],2022-08-06 22:02:31.695,100846158,XRP,USDT,70.1,,,,
ADA/BTC,"[[2.23e-05, 66696.0]]","[[2.235e-05, 2562.0]]",2022-08-06 22:02:31.768,124390955,ADA,BTC,72.7,2.23e-05,66696.0,2.235e-05,2562.0
BNB/BTC,"[[0.0137638, 5.54]]","[[0.0137754, 0.15]]",2022-08-06 22:02:31.845,248184714,BNB,BTC,76.4,0.0137638,5.54,0.0137754,0.15
ETH/BTC,"[[0.074028, 0.064]]","[[0.074086, 1.12]]",2022-08-06 22:02:31.924,405844008,ETH,BTC,79.1,0.074028,0.064,0.074086,1.12
MANA/BTC,"[[4.587e-05, 430.0]]","[[4.599e-05, 491.0]]",2022-08-06 22:02:31.996,14833245,MANA,BTC,72.6,4.587e-05,430.0,4.599e-05,491.0
MATIC/BTC,"[[3.969e-05, 781.5]]","[[3.977e-05, 900.8]]",2022-08-06 22:02:32.069,16823821,MATIC,BTC,72.7,3.969e-05,781.5,3.977e-05,900.8
POLY/BTC,"[[9.93e-06, 1215.0]]","[[9.94e-06, 35.0]]",2022-08-06 22:02:32.144,2946676,POLY,BTC,74.8,9.93e-06,1215.0,9.94e-06,35.0
SOL/BTC,"[[0.0017542, 36.87]]","[[0.0017558, 8.76]]",2022-08-06 22:02:32.212,59136546,SOL,BTC,68.6,0.0017542,36.87,0.0017558,8.76
TRX/BTC,"[[3e-06, 1185684.0]]","[[3.02e-06, 5720.0]]",2022-08-06 22:02:32.283,1916995,TRX,BTC,70.6,3e-06,1185684.0,3.02e-06,5720.0
XRP/BTC,[],[],2022-08-06 22:02:32.353,48000651,XRP,BTC,70.3,,,,
ADA/BUSD,"[[0.517, 6191.5]]","[[0.519, 6007.2]]",2022-08-06 22:02:32.422,9658188,ADA,BUSD,68.4,0.517,6191.5,0.519,6007.2
BNB/BUSD,"[[319.1311, 3.0]]","[[319.4985, 0.93]]",2022-08-06 22:02:32.492,213862746,BNB,BUSD,70.1,319.1311,3.0,319.4985,0.93
BTC/BUSD,"[[23187.9, 0.02]]","[[23200.23, 0.021551]]",2022-08-06 22:02:32.565,580201222,BTC,BUSD,73.5,23187.9,0.02,23200.23,0.021551
ETH/BUSD,"[[1716.91, 0.5]]","[[1718.06, 0.62115]]",2022-08-06 22:02:32.635,436150161,ETH,BUSD,69.6,1716.91,0.5,1718.06,0.62115
MANA/BUSD,"[[1.0641, 281.0]]","[[1.0659, 281.0]]",2022-08-06 22:02:32.703,27185050,MANA,BUSD,67.5,1.0641,281.0,1.0659,281.0
MATIC/BUSD,"[[0.9207, 271.5]]","[[0.92208, 271.1]]",2022-08-06 22:02:32.777,350685099,MATIC,BUSD,74.7,0.9207,271.5,0.92208,271.1
POLY/BUSD,"[[0.2302, 988.9]]","[[0.232, 467.2]]",2022-08-06 22:02:32.848,4053877,POLY,BUSD,71.1,0.2302,988.9,0.232,467.2
SOL/BUSD,"[[40.65, 8.64]]","[[40.75, 6.41]]",2022-08-06 22:02:32.920,41590464,SOL,BUSD,71.1,40.65,8.64,40.75,6.41
TRX/BUSD,"[[0.0698, 4297.9]]","[[0.06991, 16049.0]]",2022-08-06 22:02:32.989,11212963,TRX,BUSD,69.9,0.0698,4297.9,0.06991,16049.0
USDC/BUSD,"[[0.9999, 311173.3]]","[[1.0, 291162.22]]",2022-08-06 22:02:33.060,646496,USDC,BUSD,70.7,0.9999,311173.3,1.0,291162.22
XRP/BUSD,[],[],2022-08-06 22:02:33.133,28045681,XRP,BUSD,73.0,,,,
BTC/USDC,"[[23187.82, 0.02]]","[[23195.7, 0.002975]]",2022-08-06 22:02:33.204,287956518,BTC,USDC,70.6,23187.82,0.02,23195.7,0.002975
ETH/USDC,"[[1716.49, 4.3693]]","[[1718.13, 1.455]]",2022-08-06 22:02:33.278,102677655,ETH,USDC,74.4,1716.49,4.3693,1718.13,1.455
BTC/UST,[],[],2022-08-06 22:02:33.353,2296799,BTC,UST,74.4,,,,
