,bids,asks,timestamp,nonce,base,quote,run_time (ms),bid_price,bid_volume,ask_price,ask_volume
MANA/USDT,"[[0.8462, 806.0]]","[[0.8489, 254.0]]",2022-07-05 15:02:11.674,47049756,MANA,USDT,63.6,0.8462,806.0,0.8489,254.0
MATIC/USDT,"[[0.497, 1252.0]]","[[0.499, 1353.2]]",2022-07-05 15:02:11.738,41491136,MATIC,USDT,64.3,0.497,1252.0,0.499,1353.2
POLY/USDT,"[[0.188, 1080.7]]","[[0.189, 994.4]]",2022-07-05 15:02:11.807,3642905,POLY,USDT,68.3,0.188,1080.7,0.189,994.4
SOL/USDT,"[[33.622, 12.0]]","[[33.6571, 12.0]]",2022-07-05 15:02:11.869,501528758,SOL,USDT,61.9,33.622,12.0,33.6571,12.0
TRX/USDT,"[[0.0669, 10380.8]]","[[0.06704, 6556.4]]",2022-07-05 15:02:11.931,14721395,TRX,USDT,62.3,0.0669,10380.8,0.06704,6556.4
USDC/USDT,"[[1.001, 205197.0]]","[[1.0016, 376353.0]]",2022-07-05 15:02:11.992,1226123,USDC,USDT,60.8,1.001,205197.0,1.0016,376353.0
UST/USDT,[],[],2022-07-05 15:02:12.055,1960270,UST,USDT,63.0,,,,
XRP/USDT,[],[],2022-07-05 15:02:12.116,100846158,XRP,USDT,61.3,,,,
ADA/BTC,"[[2.299e-05, 837.0]]","[[2.304e-05, 30764.0]]",2022-07-05 15:02:12.178,122120429,ADA,BTC,62.0,2.299e-05,837.0,2.304e-05,30764.0
BNB/BTC,"[[0.0115453, 0.07]]","[[0.0115541, 0.07]]",2022-07-05 15:02:12.514,243622643,BNB,BTC,336.1,0.0115453,0.07,0.0115541,0.07
ETH/BTC,"[[0.056163, 0.32]]","[[0.056197, 0.32]]",2022-07-05 15:02:12.577,377729293,ETH,BTC,62.5,0.056163,0.32,0.056197,0.32
MANA/BTC,"[[4.349e-05, 306.0]]","[[4.358e-05, 350.0]]",2022-07-05 15:02:12.639,13381385,MANA,BTC,61.8,4.349e-05,306.0,4.358e-05,350.0
MATIC/BTC,"[[2.559e-05, 2.3]]","[[2.561e-05, 595.4]]",2022-07-05 15:02:12.700,13641865,MATIC,BTC,61.8,2.559e-05,2.3,2.561e-05,595.4
POLY/BTC,"[[9.65e-06, 850.0]]","[[9.71e-06, 2407.0]]",2022-07-05 15:02:12.762,2420534,POLY,BTC,61.9,9.65e-06,850.0,9.71e-06,2407.0
SOL/BTC,"[[0.0017238, 9.23]]","[[0.0017276, 7.45]]",2022-07-05 15:02:12.825,49632053,SOL,BTC,62.8,0.0017238,9.23,0.0017276,7.45
TRX/BTC,"[[3.43e-06, 4494.0]]","[[3.45e-06, 57035.0]]",2022-07-05 15:02:12.886,1579895,TRX,BTC,61.3,3.43e-06,4494.0,3.45e-06,57035.0
XRP/BTC,[],[],2022-07-05 15:02:12.949,48000651,XRP,BTC,62.7,,,,
ADA/BUSD,"[[0.447, 1013.8]]","[[0.449, 28874.3]]",2022-07-05 15:02:13.009,8925102,ADA,BUSD,59.9,0.447,1013.8,0.449,28874.3
BNB/BUSD,"[[224.3109, 1.61]]","[[224.7928, 0.5]]",2022-07-05 15:02:13.071,207235269,BNB,BUSD,61.6,224.3109,1.61,224.7928,0.5
BTC/BUSD,"[[19437.78, 0.034]]","[[19456.62, 0.034]]",2022-07-05 15:02:13.131,526427192,BTC,BUSD,59.9,19437.78,0.034,19456.62,0.034
ETH/BUSD,"[[1091.93, 0.45766]]","[[1093.33, 0.42]]",2022-07-05 15:02:13.193,394912283,ETH,BUSD,61.9,1091.93,0.45766,1093.33,0.42
MANA/BUSD,"[[0.8453, 217.0]]","[[0.8478, 270.0]]",2022-07-05 15:02:13.254,24547850,MANA,BUSD,61.7,0.8453,217.0,0.8478,270.0
MATIC/BUSD,"[[0.49674, 300.0]]","[[0.49749, 3847.0]]",2022-07-05 15:02:13.314,331848412,MATIC,BUSD,59.7,0.49674,300.0,0.49749,3847.0
POLY/BUSD,"[[0.1876, 1467.0]]","[[0.1888, 1256.4]]",2022-07-05 15:02:13.376,3422846,POLY,BUSD,62.0,0.1876,1467.0,0.1888,1256.4
SOL/BUSD,"[[33.54, 25.07]]","[[33.61, 8.67]]",2022-07-05 15:02:13.440,36824218,SOL,BUSD,64.1,33.54,25.07,33.61,8.67
TRX/BUSD,"[[0.0668, 15700.7]]","[[0.06693, 13418.1]]",2022-07-05 15:02:13.501,9527590,TRX,BUSD,61.0,0.0668,15700.7,0.06693,13418.1
USDC/BUSD,"[[0.9998, 63851.52]]","[[1.0, 178692.97]]",2022-07-05 15:02:13.562,637687,USDC,BUSD,60.6,0.9998,63851.52,1.0,178692.97
XRP/BUSD,[],[],2022-07-05 15:02:13.622,28045681,XRP,BUSD,59.8,,,,
BTC/USDC,"[[19437.78, 0.035]]","[[19456.87, 0.035]]",2022-07-05 15:02:13.684,232582168,BTC,USDC,62.0,19437.78,0.035,19456.87,0.035
ETH/USDC,"[[1091.98, 0.415]]","[[1093.2, 0.415]]",2022-07-05 15:02:13.746,68054699,ETH,USDC,61.9,1091.98,0.415,1093.2,0.415
BTC/UST,[],[],2022-07-05 15:02:13.823,2296799,BTC,UST,77.0,,,,
